calc_id,slug,block_slug,lang,match_score,found_keywords,wrong_signals,html_path
117,producto-vectorial,matematicas,es,0.04,calcul,,src\calculators\117\es.html
117,producto-vectorial,matematicas,fr,0.12,math; calcul; formule,,src\calculators\117\fr.html
118,derivada-polinomio,matematicas,en,0.08,calculation; calcul,,src\calculators\118\en.html
118,derivada-polinomio,matematicas,de,0.2,math; formel; berechnung; mathematik; calcul,,src\calculators\118\de.html
118,derivada-polinomio,matematicas,es,0.04,calcul,,src\calculators\118\es.html
118,derivada-polinomio,matematicas,fr,0.12,math; calcul; formule,,src\calculators\118\fr.html
119,regla-trapecios-integral,matematicas,en,0.08,calculation; calcul,,src\calculators\119\en.html
119,regla-trapecios-integral,matematicas,de,0.16,math; formel; berechnung; mathematik,construction keywords in matematicas: ['ziegel'],src\calculators\119\de.html
119,regla-trapecios-integral,matematicas,es,0.04,calcul,construction keywords in matematicas: ['mortero'],src\calculators\119\es.html
119,regla-trapecios-integral,matematicas,fr,0.12,math; calcul; formule,,src\calculators\119\fr.html
120,movimiento-proyectil,ciencia,en,0.03,physics,,src\calculators\120\en.html
120,movimiento-proyectil,ciencia,de,0.08,physik; chemie; onde,construction keywords in ciencia: ['ziegel'],src\calculators\120\de.html
120,movimiento-proyectil,ciencia,es,0.03,onde,construction keywords in ciencia: ['mortero'],src\calculators\120\es.html
120,movimiento-proyectil,ciencia,fr,0.06,physique; chimie,,src\calculators\120\fr.html
120,movimiento-proyectil,ciencia,it,0.19,fisica; onda; fisica; chimica; onda; fisica; onda,,src\calculators\120\it.html
120,movimiento-proyectil,ciencia,pt,0.03,onde,,src\calculators\120\pt.html
121,fuerza-centripeta,ciencia,en,0.08,physics; force; force,,src\calculators\121\en.html
121,fuerza-centripeta,ciencia,de,0.17,force; physik; chemie; kraft; force; onde,,src\calculators\121\de.html
121,fuerza-centripeta,ciencia,es,0.03,fuerza,,src\calculators\121\es.html
121,fuerza-centripeta,ciencia,fr,0.14,force; physique; chimie; force; onde,,src\calculators\121\fr.html
121,fuerza-centripeta,ciencia,pt,0.08,force; force; onde,,src\calculators\121\pt.html
122,fuerza-gravitatoria,ciencia,en,0.06,force; force,,src\calculators\122\en.html
122,fuerza-gravitatoria,ciencia,de,0.17,force; physik; chemie; kraft; force; onde,"sports keywords in ciencia: ['5k', 'athlete']",src\calculators\122\de.html
122,fuerza-gravitatoria,ciencia,es,0.03,fuerza,sports keywords in ciencia: ['5k'],src\calculators\122\es.html
122,fuerza-gravitatoria,ciencia,fr,0.14,force; physique; chimie; force; onde,"sports keywords in ciencia: ['5k', 'athlete']",src\calculators\122\fr.html
122,fuerza-gravitatoria,ciencia,it,0.19,force; fisica; force; fisica; chimica; forza; fisica,sports keywords in ciencia: ['5k'],src\calculators\122\it.html
122,fuerza-gravitatoria,ciencia,pt,0.06,force; force,sports keywords in ciencia: ['5k'],src\calculators\122\pt.html
123,energia-potencial-elastica,ciencia,en,0.08,force; energy; force,,src\calculators\123\en.html
123,energia-potencial-elastica,ciencia,de,0.17,energy; physik; chemie; energie; onde; energie,,src\calculators\123\de.html
123,energia-potencial-elastica,ciencia,es,0.03,onde,,src\calculators\123\es.html
123,energia-potencial-elastica,ciencia,fr,0.08,energy; physique; chimie,,src\calculators\123\fr.html
123,energia-potencial-elastica,ciencia,pt,0.19,energy; onda; energia; onda; energia; onda; energia,,src\calculators\123\pt.html
124,calor-especifico,ciencia,en,0.03,energy,,src\calculators\124\en.html
124,calor-especifico,ciencia,de,0.14,physik; chemie; energie; onde; energie,,src\calculators\124\de.html
124,calor-especifico,ciencia,es,0.06,fuerza; onde,,src\calculators\124\es.html
124,calor-especifico,ciencia,fr,0.08,physique; chimie; onde,,src\calculators\124\fr.html
125,velocidad-onda,ciencia,en,0.08,physics; wave; frequency,,src\calculators\125\en.html
125,velocidad-onda,ciencia,de,0.17,wave; physik; chemie; welle; frequenz; onde,"sports keywords in ciencia: ['5k', 'athlete']",src\calculators\125\de.html
125,velocidad-onda,ciencia,es,0.11,onda; frecuencia; onda; onda,sports keywords in ciencia: ['5k'],src\calculators\125\es.html
125,velocidad-onda,ciencia,fr,0.11,wave; physique; chimie; onde,"sports keywords in ciencia: ['5k', 'athlete']",src\calculators\125\fr.html
125,velocidad-onda,ciencia,it,0.28,wave; fisica; onda; frequenz; fisica; chimica; onda; frequenza; fisica; onda,sports keywords in ciencia: ['5k'],src\calculators\125\it.html
125,velocidad-onda,ciencia,pt,0.11,wave; onda; onda; onda,sports keywords in ciencia: ['5k'],src\calculators\125\pt.html
126,ecuacion-lente-delgada,ciencia,en,0.0,,,src\calculators\126\en.html
126,ecuacion-lente-delgada,ciencia,de,0.08,physik; chemie; onde,,src\calculators\126\de.html
126,ecuacion-lente-delgada,ciencia,es,0.0,,,src\calculators\126\es.html
126,ecuacion-lente-delgada,ciencia,fr,0.08,physique; chimie; onde,,src\calculators\126\fr.html
126,ecuacion-lente-delgada,ciencia,it,0.22,fisica; onda; onde; fisica; chimica; onda; fisica; onda,,src\calculators\126\it.html
126,ecuacion-lente-delgada,ciencia,pt,0.03,onde,,src\calculators\126\pt.html
127,torque-momento-fuerza,ciencia,en,0.0,,,src\calculators\127\en.html
127,torque-momento-fuerza,ciencia,de,0.11,physik; chemie; kraft; onde,construction keywords in ciencia: ['ziegel'],src\calculators\127\de.html
127,torque-momento-fuerza,ciencia,es,0.06,fuerza; onde,construction keywords in ciencia: ['mortero'],src\calculators\127\es.html
127,torque-momento-fuerza,ciencia,fr,0.11,force; physique; chimie; force,,src\calculators\127\fr.html
127,torque-momento-fuerza,ciencia,it,0.22,fisica; onda; fisica; chimica; forza; onda; fisica; onda,,src\calculators\127\it.html
127,torque-momento-fuerza,ciencia,pt,0.03,onde,,src\calculators\127\pt.html
128,momento-angular,ciencia,en,0.0,,,src\calculators\128\en.html
128,momento-angular,ciencia,de,0.08,physik; chemie; onde,construction keywords in ciencia: ['ziegel'],src\calculators\128\de.html
128,momento-angular,ciencia,es,0.03,onde,construction keywords in ciencia: ['mortero'],src\calculators\128\es.html
128,momento-angular,ciencia,fr,0.06,physique; chimie,,src\calculators\128\fr.html
128,momento-angular,ciencia,it,0.19,fisica; onda; fisica; chimica; onda; fisica; onda,,src\calculators\128\it.html
128,momento-angular,ciencia,pt,0.03,onde,,src\calculators\128\pt.html
129,presion-fluido,ciencia,en,0.0,,,src\calculators\129\en.html
129,presion-fluido,ciencia,de,0.08,physik; chemie; onde,construction keywords in ciencia: ['ziegel'],src\calculators\129\de.html
129,presion-fluido,ciencia,es,0.03,onde,construction keywords in ciencia: ['mortero'],src\calculators\129\es.html
129,presion-fluido,ciencia,fr,0.08,physique; chimie; onde,,src\calculators\129\fr.html
129,presion-fluido,ciencia,it,0.19,fisica; onda; fisica; chimica; onda; fisica; onda,,src\calculators\129\it.html
129,presion-fluido,ciencia,pt,0.03,onde,,src\calculators\129\pt.html
130,logaritmo,matematicas,en,0.0,,,src\calculators\130\en.html
130,logaritmo,matematicas,de,0.2,math; formel; berechnung; mathematik; calcul,,src\calculators\130\de.html
130,logaritmo,matematicas,es,0.04,calcul,,src\calculators\130\es.html
130,logaritmo,matematicas,fr,0.12,math; calcul; formule,,src\calculators\130\fr.html
131,logaritmo-natural,matematicas,en,0.0,,,src\calculators\131\en.html
131,logaritmo-natural,matematicas,de,0.2,math; formel; berechnung; mathematik; calcul,,src\calculators\131\de.html
131,logaritmo-natural,matematicas,es,0.04,calcul,,src\calculators\131\es.html
131,logaritmo-natural,matematicas,fr,0.12,math; calcul; formule,,src\calculators\131\fr.html
132,crecimiento-exponencial,matematicas,en,0.0,,,src\calculators\132\en.html
132,crecimiento-exponencial,matematicas,de,0.2,math; formel; berechnung; mathematik; calcul,construction keywords in matematicas: ['ziegel'],src\calculators\132\de.html
132,crecimiento-exponencial,matematicas,es,0.04,calcul,construction keywords in matematicas: ['mortero'],src\calculators\132\es.html
132,crecimiento-exponencial,matematicas,fr,0.12,math; calcul; formule,,src\calculators\132\fr.html
133,factorial,matematicas,en,0.0,,,src\calculators\133\en.html
133,factorial,matematicas,de,0.2,math; formel; berechnung; mathematik; calcul,,src\calculators\133\de.html
133,factorial,matematicas,es,0.04,calcul,,src\calculators\133\es.html
133,factorial,matematicas,fr,0.12,math; calcul; formule,,src\calculators\133\fr.html
134,permutaciones,matematicas,en,0.0,,,src\calculators\134\en.html
134,permutaciones,matematicas,de,0.2,math; formel; berechnung; mathematik; calcul,,src\calculators\134\de.html
134,permutaciones,matematicas,es,0.04,calcul,,src\calculators\134\es.html
134,permutaciones,matematicas,fr,0.12,math; calcul; formule,,src\calculators\134\fr.html
135,combinaciones-2,matematicas,en,0.0,,,src\calculators\135\en.html
135,combinaciones-2,matematicas,de,0.2,math; formel; berechnung; mathematik; calcul,construction keywords in matematicas: ['ziegel'],src\calculators\135\de.html
135,combinaciones-2,matematicas,es,0.04,calcul,construction keywords in matematicas: ['mortero'],src\calculators\135\es.html
135,combinaciones-2,matematicas,fr,0.12,math; calcul; formule,,src\calculators\135\fr.html
136,desviacion-estandar,matematicas,de,0.2,math; formel; berechnung; mathematik; calcul,construction keywords in matematicas: ['ziegel'],src\calculators\136\de.html
136,desviacion-estandar,matematicas,es,0.04,calcul,construction keywords in matematicas: ['mortero'],src\calculators\136\es.html
136,desviacion-estandar,matematicas,fr,0.12,math; calcul; formule,,src\calculators\136\fr.html
137,varianza,matematicas,de,0.2,math; formel; berechnung; mathematik; calcul,construction keywords in matematicas: ['ziegel'],src\calculators\137\de.html
137,varianza,matematicas,es,0.04,calcul,construction keywords in matematicas: ['mortero'],src\calculators\137\es.html
137,varianza,matematicas,fr,0.12,math; calcul; formule,,src\calculators\137\fr.html
138,mediana,matematicas,de,0.2,math; formel; berechnung; mathematik; calcul,,src\calculators\138\de.html
138,mediana,matematicas,es,0.04,calcul,,src\calculators\138\es.html
138,mediana,matematicas,fr,0.12,math; calcul; formule,,src\calculators\138\fr.html
139,cuartiles,matematicas,de,0.2,math; formel; berechnung; mathematik; calcul,,src\calculators\139\de.html
139,cuartiles,matematicas,es,0.04,calcul,,src\calculators\139\es.html
139,cuartiles,matematicas,fr,0.12,math; calcul; formule,,src\calculators\139\fr.html
140,ecuacion-bernoulli,ciencia,en,0.06,physics; chemistry,,src\calculators\140\en.html
140,ecuacion-bernoulli,ciencia,de,0.08,physik; chemie; onde,construction keywords in ciencia: ['ziegel'],src\calculators\140\de.html
140,ecuacion-bernoulli,ciencia,es,0.03,onde,construction keywords in ciencia: ['mortero'],src\calculators\140\es.html
140,ecuacion-bernoulli,ciencia,fr,0.06,physique; chimie,,src\calculators\140\fr.html
140,ecuacion-bernoulli,ciencia,it,0.19,fisica; onda; fisica; chimica; onda; fisica; onda,,src\calculators\140\it.html
140,ecuacion-bernoulli,ciencia,pt,0.03,onde,,src\calculators\140\pt.html
141,efecto-doppler-2,ciencia,en,0.08,physics; chemistry; frequency,,src\calculators\141\en.html
141,efecto-doppler-2,ciencia,de,0.11,physik; chemie; frequenz; onde,,src\calculators\141\de.html
141,efecto-doppler-2,ciencia,es,0.06,frecuencia; onde,,src\calculators\141\es.html
141,efecto-doppler-2,ciencia,fr,0.06,physique; chimie,,src\calculators\141\fr.html
141,efecto-doppler-2,ciencia,it,0.17,fisica; frequenz; fisica; chimica; frequenza; fisica,,src\calculators\141\it.html
141,efecto-doppler-2,ciencia,pt,0.0,,,src\calculators\141\pt.html
142,ley-snell,ciencia,en,0.06,physics; chemistry,,src\calculators\142\en.html
142,ley-snell,ciencia,de,0.08,physik; chemie; onde,,src\calculators\142\de.html
142,ley-snell,ciencia,es,0.06,frecuencia; onde,,src\calculators\142\es.html
142,ley-snell,ciencia,fr,0.06,physique; chimie,,src\calculators\142\fr.html
142,ley-snell,ciencia,it,0.19,fisica; onda; fisica; chimica; onda; fisica; onda,,src\calculators\142\it.html
142,ley-snell,ciencia,pt,0.03,onde,,src\calculators\142\pt.html
143,fuerza-coulomb,ciencia,en,0.11,physics; chemistry; force; force,,src\calculators\143\en.html
143,fuerza-coulomb,ciencia,de,0.17,force; physik; chemie; kraft; force; onde,,src\calculators\143\de.html
143,fuerza-coulomb,ciencia,es,0.03,fuerza,,src\calculators\143\es.html
143,fuerza-coulomb,ciencia,fr,0.14,force; physique; chimie; force; onde,,src\calculators\143\fr.html
143,fuerza-coulomb,ciencia,pt,0.08,force; force; onde,,src\calculators\143\pt.html
144,fuerza-magnetica-carga,ciencia,en,0.11,physics; chemistry; force; force,,src\calculators\144\en.html
144,fuerza-magnetica-carga,ciencia,de,0.17,force; physik; chemie; kraft; force; onde,construction keywords in ciencia: ['ziegel'],src\calculators\144\de.html
144,fuerza-magnetica-carga,ciencia,es,0.06,fuerza; onde,construction keywords in ciencia: ['mortero'],src\calculators\144\es.html
144,fuerza-magnetica-carga,ciencia,fr,0.11,force; physique; chimie; force,,src\calculators\144\fr.html
144,fuerza-magnetica-carga,ciencia,pt,0.08,force; force; onde,,src\calculators\144\pt.html
145,dilatacion-termica,ciencia,en,0.06,physics; chemistry,,src\calculators\145\en.html
145,dilatacion-termica,ciencia,de,0.08,physik; chemie; onde,,src\calculators\145\de.html
145,dilatacion-termica,ciencia,es,0.06,frecuencia; onde,,src\calculators\145\es.html
145,dilatacion-termica,ciencia,fr,0.06,physique; chimie,,src\calculators\145\fr.html
145,dilatacion-termica,ciencia,it,0.11,fisica; fisica; chimica; fisica,,src\calculators\145\it.html
145,dilatacion-termica,ciencia,pt,0.0,,,src\calculators\145\pt.html
146,ley-stefan-boltzmann,ciencia,en,0.06,physics; chemistry,,src\calculators\146\en.html
146,ley-stefan-boltzmann,ciencia,de,0.08,physik; chemie; onde,construction keywords in ciencia: ['ziegel'],src\calculators\146\de.html
146,ley-stefan-boltzmann,ciencia,es,0.03,onde,construction keywords in ciencia: ['mortero'],src\calculators\146\es.html
146,ley-stefan-boltzmann,ciencia,fr,0.06,physique; chimie,,src\calculators\146\fr.html
146,ley-stefan-boltzmann,ciencia,it,0.19,fisica; onda; fisica; chimica; onda; fisica; onda,,src\calculators\146\it.html
146,ley-stefan-boltzmann,ciencia,pt,0.03,onde,,src\calculators\146\pt.html
147,circuito-rl,ciencia,en,0.11,physics; chemistry; force; force,,src\calculators\147\en.html
147,circuito-rl,ciencia,de,0.08,physik; chemie; onde,,src\calculators\147\de.html
147,circuito-rl,ciencia,es,0.06,fuerza; onde,,src\calculators\147\es.html
147,circuito-rl,ciencia,fr,0.08,physique; chimie; onde,,src\calculators\147\fr.html
147,circuito-rl,ciencia,it,0.19,fisica; onda; fisica; chimica; onda; fisica; onda,,src\calculators\147\it.html
147,circuito-rl,ciencia,pt,0.17,fisica; quimica; onde; fisica; fisica; quimica,,src\calculators\147\pt.html
148,circuito-rc,ciencia,en,0.06,physics; chemistry,,src\calculators\148\en.html
148,circuito-rc,ciencia,de,0.11,physik; chemie; frequenz; onde,construction keywords in ciencia: ['ziegel'],src\calculators\148\de.html
148,circuito-rc,ciencia,es,0.06,frecuencia; onde,construction keywords in ciencia: ['mortero'],src\calculators\148\es.html
148,circuito-rc,ciencia,fr,0.06,physique; chimie,,src\calculators\148\fr.html
148,circuito-rc,ciencia,pt,0.03,onde,,src\calculators\148\pt.html
149,ley-gases-ideales,ciencia,en,0.08,physics; chemistry; frequency,,src\calculators\149\en.html
149,ley-gases-ideales,ciencia,de,0.08,physik; chemie; onde,,src\calculators\149\de.html
149,ley-gases-ideales,ciencia,es,0.03,frecuencia,,src\calculators\149\es.html
149,ley-gases-ideales,ciencia,fr,0.06,physique; chimie,,src\calculators\149\fr.html
149,ley-gases-ideales,ciencia,it,0.17,fisica; frequenz; fisica; chimica; frequenza; fisica,,src\calculators\149\it.html
149,ley-gases-ideales,ciencia,pt,0.03,frequencia,,src\calculators\149\pt.html
200,porcentaje,matematicas,es,0.04,calcul,,src\calculators\200\es.html
201,cambio-porcentual,matematicas,en,0.16,formula; formula; formula; formula,,src\calculators\201\en.html
201,cambio-porcentual,matematicas,de,0.16,formula; formula; formula; formula,,src\calculators\201\de.html
201,cambio-porcentual,matematicas,es,0.04,calcul,,src\calculators\201\es.html
201,cambio-porcentual,matematicas,fr,0.16,formula; formula; formula; formula,,src\calculators\201\fr.html
201,cambio-porcentual,matematicas,it,0.16,formula; formula; formula; formula,,src\calculators\201\it.html
201,cambio-porcentual,matematicas,pt,0.16,formula; formula; formula; formula,,src\calculators\201\pt.html
202,area-rectangulo,matematicas,en,0.24,formula; calculation; formula; calcul; formula; formula,,src\calculators\202\en.html
202,area-rectangulo,matematicas,de,0.24,formula; calculation; formula; calcul; formula; formula,,src\calculators\202\de.html
202,area-rectangulo,matematicas,es,0.04,calcul,,src\calculators\202\es.html
202,area-rectangulo,matematicas,fr,0.24,formula; calculation; formula; calcul; formula; formula,,src\calculators\202\fr.html
202,area-rectangulo,matematicas,it,0.24,formula; calculation; formula; calcul; formula; formula,,src\calculators\202\it.html
202,area-rectangulo,matematicas,pt,0.24,formula; calculation; formula; calcul; formula; formula,,src\calculators\202\pt.html
203,pitagoras,matematicas,es,0.04,calcul,,src\calculators\203\es.html
204,regla-de-tres,matematicas,es,0.04,calcul,,src\calculators\204\es.html
210,area-circulo,matematicas,en,0.24,formula; math; formula; calcul; formula; formula,,src\calculators\210\en.html
210,area-circulo,matematicas,de,0.24,formula; math; formula; calcul; formula; formula,,src\calculators\210\de.html
210,area-circulo,matematicas,es,0.04,calcul,,src\calculators\210\es.html
210,area-circulo,matematicas,fr,0.24,formula; math; formula; calcul; formula; formula,,src\calculators\210\fr.html
210,area-circulo,matematicas,it,0.24,formula; math; formula; calcul; formula; formula,,src\calculators\210\it.html
210,area-circulo,matematicas,pt,0.24,formula; math; formula; calcul; formula; formula,,src\calculators\210\pt.html
211,area-triangulo,matematicas,en,0.24,formula; calculation; formula; calcul; formula; formula,,src\calculators\211\en.html
211,area-triangulo,matematicas,de,0.24,formula; calculation; formula; calcul; formula; formula,,src\calculators\211\de.html
211,area-triangulo,matematicas,es,0.04,calcul,,src\calculators\211\es.html
211,area-triangulo,matematicas,fr,0.24,formula; calculation; formula; calcul; formula; formula,,src\calculators\211\fr.html
211,area-triangulo,matematicas,it,0.24,formula; calculation; formula; calcul; formula; formula,,src\calculators\211\it.html
211,area-triangulo,matematicas,pt,0.24,formula; calculation; formula; calcul; formula; formula,,src\calculators\211\pt.html
212,volumen-esfera,matematicas,de,0.16,math; formel; berechnung; calcul,,src\calculators\212\de.html
212,volumen-esfera,matematicas,es,0.04,calcul,,src\calculators\212\es.html
212,volumen-esfera,matematicas,fr,0.12,math; calcul; formule,,src\calculators\212\fr.html
213,volumen-cilindro,matematicas,de,0.16,math; formel; berechnung; calcul,,src\calculators\213\de.html
213,volumen-cilindro,matematicas,es,0.04,calcul,,src\calculators\213\es.html
213,volumen-cilindro,matematicas,fr,0.12,math; calcul; formule,,src\calculators\213\fr.html
214,potencias,matematicas,es,0.04,calcul,,src\calculators\214\es.html
215,raiz,matematicas,es,0.04,calcul,,src\calculators\215\es.html
216,logaritmo-2,matematicas,de,0.16,math; formel; berechnung; calcul,,src\calculators\216\de.html
216,logaritmo-2,matematicas,es,0.04,calcul,,src\calculators\216\es.html
216,logaritmo-2,matematicas,fr,0.12,math; calcul; formule,,src\calculators\216\fr.html
217,factorial-2,matematicas,de,0.2,calculation; math; formel; berechnung; calcul,,src\calculators\217\de.html
217,factorial-2,matematicas,es,0.04,calcul,,src\calculators\217\es.html
217,factorial-2,matematicas,fr,0.16,calculation; math; calcul; formule,,src\calculators\217\fr.html
218,ecuacion-segundo-grado,matematicas,de,0.24,equation; math; formel; berechnung; equation; calcul,,src\calculators\218\de.html
218,ecuacion-segundo-grado,matematicas,es,0.04,calcul,,src\calculators\218\es.html
218,ecuacion-segundo-grado,matematicas,fr,0.2,equation; math; equation; calcul; formule,,src\calculators\218\fr.html
219,mcm-mcd,matematicas,de,0.16,math; formel; berechnung; calcul,,src\calculators\219\de.html
219,mcm-mcd,matematicas,es,0.04,calcul,,src\calculators\219\es.html
219,mcm-mcd,matematicas,fr,0.12,math; calcul; formule,,src\calculators\219\fr.html
300,hipoteca,finanzas,en,0.03,cost,,src\calculators\300\en.html
300,hipoteca,finanzas,de,0.03,cost,,src\calculators\300\de.html
300,hipoteca,finanzas,es,0.06,cost; coste,,src\calculators\300\es.html
300,hipoteca,finanzas,fr,0.03,cost,,src\calculators\300\fr.html
300,hipoteca,finanzas,it,0.03,cost,,src\calculators\300\it.html
300,hipoteca,finanzas,pt,0.03,cost,,src\calculators\300\pt.html
301,prestamo,finanzas,en,0.16,cost; budget; budget; budget; budget,,src\calculators\301\en.html
301,prestamo,finanzas,de,0.16,cost; budget; budget; budget; budget,,src\calculators\301\de.html
301,prestamo,finanzas,es,0.09,cost; coste; presupuesto,,src\calculators\301\es.html
301,prestamo,finanzas,fr,0.16,cost; budget; budget; budget; budget,,src\calculators\301\fr.html
301,prestamo,finanzas,it,0.16,cost; budget; budget; budget; budget,,src\calculators\301\it.html
301,prestamo,finanzas,pt,0.16,cost; budget; budget; budget; budget,,src\calculators\301\pt.html
302,interes-compuesto,finanzas,en,0.03,investment,,src\calculators\302\en.html
302,interes-compuesto,finanzas,de,0.03,investment,,src\calculators\302\de.html
302,interes-compuesto,finanzas,es,0.09,cost; coste; ahorro,,src\calculators\302\es.html
302,interes-compuesto,finanzas,fr,0.03,investment,,src\calculators\302\fr.html
302,interes-compuesto,finanzas,it,0.03,investment,,src\calculators\302\it.html
302,interes-compuesto,finanzas,pt,0.03,investment,,src\calculators\302\pt.html
303,interes-simple,finanzas,en,0.19,cost; investment; budget; budget; budget; budget,,src\calculators\303\en.html
303,interes-simple,finanzas,de,0.09,profit; kosten; investition,,src\calculators\303\de.html
303,interes-simple,finanzas,es,0.09,cost; coste; costo,,src\calculators\303\es.html
303,interes-simple,finanzas,fr,0.06,cout; investissement,,src\calculators\303\fr.html
303,interes-simple,finanzas,it,0.16,roi; cost; costo; investimento; investimento,,src\calculators\303\it.html
303,interes-simple,finanzas,pt,0.09,investimento; custo; investimento,,src\calculators\303\pt.html
304,calculadora-iva,finanzas,en,0.0,,,src\calculators\304\en.html
304,calculadora-iva,finanzas,de,0.0,,,src\calculators\304\de.html
304,calculadora-iva,finanzas,es,0.0,,,src\calculators\304\es.html
304,calculadora-iva,finanzas,fr,0.0,,,src\calculators\304\fr.html
304,calculadora-iva,finanzas,it,0.0,,,src\calculators\304\it.html
304,calculadora-iva,finanzas,pt,0.0,,,src\calculators\304\pt.html
305,salario-neto,finanzas,en,0.0,,,src\calculators\305\en.html
305,salario-neto,finanzas,de,0.0,,,src\calculators\305\de.html
305,salario-neto,finanzas,es,0.0,,,src\calculators\305\es.html
305,salario-neto,finanzas,fr,0.0,,,src\calculators\305\fr.html
305,salario-neto,finanzas,it,0.0,,,src\calculators\305\it.html
305,salario-neto,finanzas,pt,0.0,,,src\calculators\305\pt.html
306,descuento,finanzas,en,0.03,cost,,src\calculators\306\en.html
306,descuento,finanzas,de,0.03,cost,,src\calculators\306\de.html
306,descuento,finanzas,es,0.06,cost; coste,,src\calculators\306\es.html
306,descuento,finanzas,fr,0.03,cost,,src\calculators\306\fr.html
306,descuento,finanzas,it,0.03,cost,,src\calculators\306\it.html
306,descuento,finanzas,pt,0.03,cost,,src\calculators\306\pt.html
307,punto-de-equilibrio,finanzas,en,0.06,cost; investment,,src\calculators\307\en.html
307,punto-de-equilibrio,finanzas,de,0.16,cost; investment; profit; kosten; investition,,src\calculators\307\de.html
307,punto-de-equilibrio,finanzas,es,0.09,cost; coste; costo,,src\calculators\307\es.html
307,punto-de-equilibrio,finanzas,fr,0.12,cost; investment; cout; investissement,,src\calculators\307\fr.html
307,punto-de-equilibrio,finanzas,it,0.19,roi; cost; investment; costo; investimento; investimento,,src\calculators\307\it.html
307,punto-de-equilibrio,finanzas,pt,0.16,cost; investment; investimento; custo; investimento,,src\calculators\307\pt.html
310,roi,finanzas,en,0.19,roi; cost; savings; investment; profit; payback,,src\calculators\310\en.html
310,roi,finanzas,de,0.19,roi; cost; savings; investment; profit; payback,,src\calculators\310\de.html
310,roi,finanzas,es,0.22,roi; cost; payback; coste; ahorro; inversion; beneficio,,src\calculators\310\es.html
310,roi,finanzas,fr,0.19,roi; cost; savings; investment; profit; payback,,src\calculators\310\fr.html
310,roi,finanzas,it,0.19,roi; cost; savings; investment; profit; payback,,src\calculators\310\it.html
310,roi,finanzas,pt,0.19,roi; cost; savings; investment; profit; payback,,src\calculators\310\pt.html
311,ahorro-compuesto,finanzas,en,0.09,cost; savings; investment,,src\calculators\311\en.html
311,ahorro-compuesto,finanzas,de,0.12,savings; profit; kosten; investition,,src\calculators\311\de.html
311,ahorro-compuesto,finanzas,es,0.12,cost; coste; ahorro; costo,,src\calculators\311\es.html
311,ahorro-compuesto,finanzas,fr,0.09,savings; cout; investissement,,src\calculators\311\fr.html
311,ahorro-compuesto,finanzas,it,0.19,roi; cost; savings; costo; investimento; investimento,,src\calculators\311\it.html
311,ahorro-compuesto,finanzas,pt,0.12,savings; investimento; custo; investimento,,src\calculators\311\pt.html
312,inflacion,finanzas,en,0.09,cost; savings; investment,,src\calculators\312\en.html
312,inflacion,finanzas,de,0.12,savings; profit; kosten; investition,,src\calculators\312\de.html
312,inflacion,finanzas,es,0.12,cost; coste; ahorro; costo,,src\calculators\312\es.html
312,inflacion,finanzas,fr,0.09,savings; cout; investissement,,src\calculators\312\fr.html
312,inflacion,finanzas,it,0.19,roi; cost; savings; costo; investimento; investimento,,src\calculators\312\it.html
312,inflacion,finanzas,pt,0.12,savings; investimento; custo; investimento,,src\calculators\312\pt.html
313,subida-salarial,finanzas,en,0.19,cost; investment; budget; budget; budget; budget,,src\calculators\313\en.html
313,subida-salarial,finanzas,es,0.12,cost; coste; presupuesto; costo,,src\calculators\313\es.html
313,subida-salarial,finanzas,fr,0.22,cost; budget; budget; cout; investissement; budget; budget,,src\calculators\313\fr.html
314,plan-jubilacion,finanzas,en,0.22,cost; savings; investment; budget; budget; budget; budget,,src\calculators\314\en.html
314,plan-jubilacion,finanzas,de,0.12,savings; profit; kosten; investition,,src\calculators\314\de.html
314,plan-jubilacion,finanzas,es,0.12,cost; coste; ahorro; costo,,src\calculators\314\es.html
314,plan-jubilacion,finanzas,fr,0.09,savings; cout; investissement,,src\calculators\314\fr.html
314,plan-jubilacion,finanzas,it,0.19,roi; cost; savings; costo; investimento; investimento,,src\calculators\314\it.html
314,plan-jubilacion,finanzas,pt,0.12,savings; investimento; custo; investimento,,src\calculators\314\pt.html
315,regla-72,finanzas,en,0.06,cost; investment,,src\calculators\315\en.html
315,regla-72,finanzas,de,0.12,investment; profit; kosten; investition,,src\calculators\315\de.html
315,regla-72,finanzas,es,0.12,cost; coste; inversion; costo,,src\calculators\315\es.html
315,regla-72,finanzas,fr,0.09,investment; cout; investissement,,src\calculators\315\fr.html
315,regla-72,finanzas,it,0.19,roi; cost; investment; costo; investimento; investimento,,src\calculators\315\it.html
315,regla-72,finanzas,pt,0.12,investment; investimento; custo; investimento,,src\calculators\315\pt.html
316,deposito-plazo,finanzas,en,0.22,cost; savings; investment; budget; budget; budget; budget,,src\calculators\316\en.html
316,deposito-plazo,finanzas,de,0.12,savings; profit; kosten; investition,,src\calculators\316\de.html
316,deposito-plazo,finanzas,es,0.12,cost; coste; ahorro; costo,,src\calculators\316\es.html
316,deposito-plazo,finanzas,fr,0.09,savings; cout; investissement,,src\calculators\316\fr.html
316,deposito-plazo,finanzas,it,0.19,roi; cost; savings; costo; investimento; investimento,,src\calculators\316\it.html
316,deposito-plazo,finanzas,pt,0.12,savings; investimento; custo; investimento,,src\calculators\316\pt.html
